"marca_tiempo";"hora_solar";"ocupantes_conteo_robus3";"temperatura_exterior";"temperatura_interior";"energia_agua_refrigerada";"radiacion_global_fachada";"setpoint_temperatura";"marca_tiempo_1";"marca_tiempo_2";"marca_tiempo_3";"marca_tiempo_4";"marca_tiempo_5";"marca_tiempo_6";"marca_tiempo_7";"marca_tiempo_8";"marca_tiempo_9";"marca_tiempo_10";"marca_tiempo_11";"marca_tiempo_12";"hora_solar_1";"hora_solar_2";"hora_solar_3";"hora_solar_4";"hora_solar_5";"hora_solar_6";"hora_solar_7";"hora_solar_8";"hora_solar_9";"hora_solar_10";"hora_solar_11";"hora_solar_12";"ocupantes_conteo_robus3_1";"ocupantes_conteo_robus3_2";"ocupantes_conteo_robus3_3";"ocupantes_conteo_robus3_4";"ocupantes_conteo_robus3_5";"ocupantes_conteo_robus3_6";"ocupantes_conteo_robus3_7";"ocupantes_conteo_robus3_8";"ocupantes_conteo_robus3_9";"ocupantes_conteo_robus3_10";"ocupantes_conteo_robus3_11";"ocupantes_conteo_robus3_12";"temperatura_exterior_1";"temperatura_exterior_2";"temperatura_exterior_3";"temperatura_exterior_4";"temperatura_exterior_5";"temperatura_exterior_6";"temperatura_exterior_7";"temperatura_exterior_8";"temperatura_exterior_9";"temperatura_exterior_10";"temperatura_exterior_11";"temperatura_exterior_12";"temperatura_interior_1";"temperatura_interior_2";"temperatura_interior_3";"temperatura_interior_4";"temperatura_interior_5";"temperatura_interior_6";"temperatura_interior_7";"temperatura_interior_8";"temperatura_interior_9";"temperatura_interior_10";"temperatura_interior_11";"temperatura_interior_12";"energia_agua_refrigerada_1";"energia_agua_refrigerada_2";"energia_agua_refrigerada_3";"energia_agua_refrigerada_4";"energia_agua_refrigerada_5";"energia_agua_refrigerada_6";"energia_agua_refrigerada_7";"energia_agua_refrigerada_8";"energia_agua_refrigerada_9";"energia_agua_refrigerada_10";"energia_agua_refrigerada_11";"energia_agua_refrigerada_12";"radiacion_global_fachada_1";"radiacion_global_fachada_2";"radiacion_global_fachada_3";"radiacion_global_fachada_4";"radiacion_global_fachada_5";"radiacion_global_fachada_6";"radiacion_global_fachada_7";"radiacion_global_fachada_8";"radiacion_global_fachada_9";"radiacion_global_fachada_10";"radiacion_global_fachada_11";"radiacion_global_fachada_12";"setpoint_temperatura_1";"setpoint_temperatura_2";"setpoint_temperatura_3";"setpoint_temperatura_4";"setpoint_temperatura_5";"setpoint_temperatura_6";"setpoint_temperatura_7";"setpoint_temperatura_8";"setpoint_temperatura_9";"setpoint_temperatura_10";"setpoint_temperatura_11";"setpoint_temperatura_12"
2021-12-21 23:00:00;2021-12-21 21:57:34.469864;2;27,55819575;27,696689925;1,58438077472548e-16;-1,41368398468937e-14;26,5;1640122200;1640120400;1640118600;1640116800;1640115000;1640113200;1640111400;1640109600;1640107800;1640106000;1640104200;1640102400;1640118454.46986;1640116654.46986;1640114854.46986;1640113054.46986;1640111254.46986;1640109454.46986;1640107654.46986;1640105854.46986;1640104054.46986;1640102254.46986;1640100454.46986;1640098654.46986;2;2;2;1.83333333333333;2;1.83333333333333;2;1.16666666666667;1.72222222222222;8.77777777777778;9.16666666666667;5.61111111111111;27.71666654;27.79999924;27.8499981583333;27.9836022066667;28.16666635;28.344443005;28.866663615;29.7916619;31.2666549683333;31.5166746783333;31.7333291366667;32.0916576383333;27.6987454083333;27.7071743;27.7030347166667;27.722071645;27.730526925;27.7424716933333;27.7602217983333;27.7537768683333;27.7794720333333;27.79275481;27.8207060483333;27.8417243966667;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.22564344733333;1.06587105733333;1.3059282455;1.3259746035;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;2.83329733216665;55.8330165555;106.559424065397;130.474588053301;167.453600143865;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5
2021-12-21 23:30:00;2021-12-21 22:27:34.469864;1,5;27,499512355;27,7016518916667;1,58438077472548e-16;-1,41368398468937e-14;26,5;1640124000;1640122200;1640120400;1640118600;1640116800;1640115000;1640113200;1640111400;1640109600;1640107800;1640106000;1640104200;1640120254.46986;1640118454.46986;1640116654.46986;1640114854.46986;1640113054.46986;1640111254.46986;1640109454.46986;1640107654.46986;1640105854.46986;1640104054.46986;1640102254.46986;1640100454.46986;2;2;2;2;1.83333333333333;2;1.83333333333333;2;1.16666666666667;1.72222222222222;8.77777777777778;9.16666666666667;27.55819575;27.71666654;27.79999924;27.8499981583333;27.9836022066667;28.16666635;28.344443005;28.866663615;29.7916619;31.2666549683333;31.5166746783333;31.7333291366667;27.696689925;27.6987454083333;27.7071743;27.7030347166667;27.722071645;27.730526925;27.7424716933333;27.7602217983333;27.7537768683333;27.7794720333333;27.79275481;27.8207060483333;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.22564344733333;1.06587105733333;1.3059282455;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;2.83329733216665;55.8330165555;106.559424065397;130.474588053301;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5
2021-12-22;2021-12-21 22:57:06.524789;-4,81096644004234e-16;27,39999962;27,334053675;1,58438077472548e-16;-1,41368398468937e-14;26,5;1640125800;1640124000;1640122200;1640120400;1640118600;1640116800;1640115000;1640113200;1640111400;1640109600;1640107800;1640106000;1640122054.46986;1640120254.46986;1640118454.46986;1640116654.46986;1640114854.46986;1640113054.46986;1640111254.46986;1640109454.46986;1640107654.46986;1640105854.46986;1640104054.46986;1640102254.46986;1.5;2;2;2;2;1.83333333333333;2;1.83333333333333;2;1.16666666666667;1.72222222222222;8.77777777777778;27.499512355;27.55819575;27.71666654;27.79999924;27.8499981583333;27.9836022066667;28.16666635;28.344443005;28.866663615;29.7916619;31.2666549683333;31.5166746783333;27.7016518916667;27.696689925;27.6987454083333;27.7071743;27.7030347166667;27.722071645;27.730526925;27.7424716933333;27.7602217983333;27.7537768683333;27.7794720333333;27.79275481;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.22564344733333;1.06587105733333;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;2.83329733216665;55.8330165555;106.559424065397;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5
2021-12-22 00:30:00;2021-12-21 23:27:06.524789;-4,81096644004234e-16;27,3497247716667;26,5120573033333;1,58438077472548e-16;-1,41368398468937e-14;26,5;1640127600;1640125800;1640124000;1640122200;1640120400;1640118600;1640116800;1640115000;1640113200;1640111400;1640109600;1640107800;1640123826.52479;1640122054.46986;1640120254.46986;1640118454.46986;1640116654.46986;1640114854.46986;1640113054.46986;1640111254.46986;1640109454.46986;1640107654.46986;1640105854.46986;1640104054.46986;-4.81096644004234e-16;1.5;2;2;2;2;1.83333333333333;2;1.83333333333333;2;1.16666666666667;1.72222222222222;27.39999962;27.499512355;27.55819575;27.71666654;27.79999924;27.8499981583333;27.9836022066667;28.16666635;28.344443005;28.866663615;29.7916619;31.2666549683333;27.334053675;27.7016518916667;27.696689925;27.6987454083333;27.7071743;27.7030347166667;27.722071645;27.730526925;27.7424716933333;27.7602217983333;27.7537768683333;27.7794720333333;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.22564344733333;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;2.83329733216665;55.8330165555;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5
2021-12-22 01:00:00;2021-12-21 23:57:06.524789;-4,81096644004234e-16;27,29999924;26,77399381;1,58438077472548e-16;-1,41368398468937e-14;26,5;1640129400;1640127600;1640125800;1640124000;1640122200;1640120400;1640118600;1640116800;1640115000;1640113200;1640111400;1640109600;1640125626.52479;1640123826.52479;1640122054.46986;1640120254.46986;1640118454.46986;1640116654.46986;1640114854.46986;1640113054.46986;1640111254.46986;1640109454.46986;1640107654.46986;1640105854.46986;-4.81096644004234e-16;-4.81096644004234e-16;1.5;2;2;2;2;1.83333333333333;2;1.83333333333333;2;1.16666666666667;27.3497247716667;27.39999962;27.499512355;27.55819575;27.71666654;27.79999924;27.8499981583333;27.9836022066667;28.16666635;28.344443005;28.866663615;29.7916619;26.5120573033333;27.334053675;27.7016518916667;27.696689925;27.6987454083333;27.7071743;27.7030347166667;27.722071645;27.730526925;27.7424716933333;27.7602217983333;27.7537768683333;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;2.83329733216665;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5
2021-12-22 01:30:00;2021-12-22 00:27:06.524789;-4,81096644004234e-16;27,1166664766667;27,1440556833333;1,58438077472548e-16;-1,41368398468937e-14;26,5;1640131200;1640129400;1640127600;1640125800;1640124000;1640122200;1640120400;1640118600;1640116800;1640115000;1640113200;1640111400;1640127426.52479;1640125626.52479;1640123826.52479;1640122054.46986;1640120254.46986;1640118454.46986;1640116654.46986;1640114854.46986;1640113054.46986;1640111254.46986;1640109454.46986;1640107654.46986;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;1.5;2;2;2;2;1.83333333333333;2;1.83333333333333;2;27.29999924;27.3497247716667;27.39999962;27.499512355;27.55819575;27.71666654;27.79999924;27.8499981583333;27.9836022066667;28.16666635;28.344443005;28.866663615;26.77399381;26.5120573033333;27.334053675;27.7016518916667;27.696689925;27.6987454083333;27.7071743;27.7030347166667;27.722071645;27.730526925;27.7424716933333;27.7602217983333;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5
2021-12-22 02:00:00;2021-12-22 00:57:06.524789;-4,81096644004234e-16;26,94999981;27,1805019366667;1,58438077472548e-16;-1,41368398468937e-14;26,5;1640133000;1640131200;1640129400;1640127600;1640125800;1640124000;1640122200;1640120400;1640118600;1640116800;1640115000;1640113200;1640129226.52479;1640127426.52479;1640125626.52479;1640123826.52479;1640122054.46986;1640120254.46986;1640118454.46986;1640116654.46986;1640114854.46986;1640113054.46986;1640111254.46986;1640109454.46986;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;1.5;2;2;2;2;1.83333333333333;2;1.83333333333333;27.1166664766667;27.29999924;27.3497247716667;27.39999962;27.499512355;27.55819575;27.71666654;27.79999924;27.8499981583333;27.9836022066667;28.16666635;28.344443005;27.1440556833333;26.77399381;26.5120573033333;27.334053675;27.7016518916667;27.696689925;27.6987454083333;27.7071743;27.7030347166667;27.722071645;27.730526925;27.7424716933333;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5
2021-12-22 02:30:00;2021-12-22 01:27:06.524789;-4,81096644004234e-16;27;27,2847414033333;1,58438077472548e-16;-1,41368398468937e-14;26,5;1640134800;1640133000;1640131200;1640129400;1640127600;1640125800;1640124000;1640122200;1640120400;1640118600;1640116800;1640115000;1640131026.52479;1640129226.52479;1640127426.52479;1640125626.52479;1640123826.52479;1640122054.46986;1640120254.46986;1640118454.46986;1640116654.46986;1640114854.46986;1640113054.46986;1640111254.46986;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;1.5;2;2;2;2;1.83333333333333;2;26.94999981;27.1166664766667;27.29999924;27.3497247716667;27.39999962;27.499512355;27.55819575;27.71666654;27.79999924;27.8499981583333;27.9836022066667;28.16666635;27.1805019366667;27.1440556833333;26.77399381;26.5120573033333;27.334053675;27.7016518916667;27.696689925;27.6987454083333;27.7071743;27.7030347166667;27.722071645;27.730526925;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5
2021-12-22 03:00:00;2021-12-22 01:57:06.524789;-4,81096644004234e-16;26,93333308;27,5561192833333;1,58438077472548e-16;-1,41368398468937e-14;26,5;1640136600;1640134800;1640133000;1640131200;1640129400;1640127600;1640125800;1640124000;1640122200;1640120400;1640118600;1640116800;1640132826.52479;1640131026.52479;1640129226.52479;1640127426.52479;1640125626.52479;1640123826.52479;1640122054.46986;1640120254.46986;1640118454.46986;1640116654.46986;1640114854.46986;1640113054.46986;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;1.5;2;2;2;2;1.83333333333333;27;26.94999981;27.1166664766667;27.29999924;27.3497247716667;27.39999962;27.499512355;27.55819575;27.71666654;27.79999924;27.8499981583333;27.9836022066667;27.2847414033333;27.1805019366667;27.1440556833333;26.77399381;26.5120573033333;27.334053675;27.7016518916667;27.696689925;27.6987454083333;27.7071743;27.7030347166667;27.722071645;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5
2021-12-22 03:30:00;2021-12-22 02:27:06.524789;-4,81096644004234e-16;26,86666616;27,323685965;1,58438077472548e-16;-1,41368398468937e-14;26,5;1640138400;1640136600;1640134800;1640133000;1640131200;1640129400;1640127600;1640125800;1640124000;1640122200;1640120400;1640118600;1640134626.52479;1640132826.52479;1640131026.52479;1640129226.52479;1640127426.52479;1640125626.52479;1640123826.52479;1640122054.46986;1640120254.46986;1640118454.46986;1640116654.46986;1640114854.46986;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;1.5;2;2;2;2;26.93333308;27;26.94999981;27.1166664766667;27.29999924;27.3497247716667;27.39999962;27.499512355;27.55819575;27.71666654;27.79999924;27.8499981583333;27.5561192833333;27.2847414033333;27.1805019366667;27.1440556833333;26.77399381;26.5120573033333;27.334053675;27.7016518916667;27.696689925;27.6987454083333;27.7071743;27.7030347166667;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5
2021-12-22 04:00:00;2021-12-22 02:57:06.524789;-4,81096644004234e-16;26,79999924;27,3677142466667;1,58438077472548e-16;-1,41368398468937e-14;26,5;1640140200;1640138400;1640136600;1640134800;1640133000;1640131200;1640129400;1640127600;1640125800;1640124000;1640122200;1640120400;1640136426.52479;1640134626.52479;1640132826.52479;1640131026.52479;1640129226.52479;1640127426.52479;1640125626.52479;1640123826.52479;1640122054.46986;1640120254.46986;1640118454.46986;1640116654.46986;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;1.5;2;2;2;26.86666616;26.93333308;27;26.94999981;27.1166664766667;27.29999924;27.3497247716667;27.39999962;27.499512355;27.55819575;27.71666654;27.79999924;27.323685965;27.5561192833333;27.2847414033333;27.1805019366667;27.1440556833333;26.77399381;26.5120573033333;27.334053675;27.7016518916667;27.696689925;27.6987454083333;27.7071743;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5
2021-12-22 04:30:00;2021-12-22 03:27:06.524789;-4,81096644004234e-16;26,78305658;27,5993134183333;1,58438077472548e-16;-1,41368398468937e-14;26,5;1640142000;1640140200;1640138400;1640136600;1640134800;1640133000;1640131200;1640129400;1640127600;1640125800;1640124000;1640122200;1640138226.52479;1640136426.52479;1640134626.52479;1640132826.52479;1640131026.52479;1640129226.52479;1640127426.52479;1640125626.52479;1640123826.52479;1640122054.46986;1640120254.46986;1640118454.46986;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;1.5;2;2;26.79999924;26.86666616;26.93333308;27;26.94999981;27.1166664766667;27.29999924;27.3497247716667;27.39999962;27.499512355;27.55819575;27.71666654;27.3677142466667;27.323685965;27.5561192833333;27.2847414033333;27.1805019366667;27.1440556833333;26.77399381;26.5120573033333;27.334053675;27.7016518916667;27.696689925;27.6987454083333;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5
2021-12-22 05:00:00;2021-12-22 03:57:06.524789;-4,81096644004234e-16;26,68250497;27,6083332716667;1,58438077472548e-16;-1,41368398468937e-14;26,5;1640143800;1640142000;1640140200;1640138400;1640136600;1640134800;1640133000;1640131200;1640129400;1640127600;1640125800;1640124000;1640140026.52479;1640138226.52479;1640136426.52479;1640134626.52479;1640132826.52479;1640131026.52479;1640129226.52479;1640127426.52479;1640125626.52479;1640123826.52479;1640122054.46986;1640120254.46986;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;1.5;2;26.78305658;26.79999924;26.86666616;26.93333308;27;26.94999981;27.1166664766667;27.29999924;27.3497247716667;27.39999962;27.499512355;27.55819575;27.5993134183333;27.3677142466667;27.323685965;27.5561192833333;27.2847414033333;27.1805019366667;27.1440556833333;26.77399381;26.5120573033333;27.334053675;27.7016518916667;27.696689925;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5
2021-12-22 05:30:00;2021-12-22 04:27:06.524789;-4,81096644004234e-16;26,6663916883333;27,7300135283333;1,58438077472548e-16;-1,41368398468937e-14;26,5;1640145600;1640143800;1640142000;1640140200;1640138400;1640136600;1640134800;1640133000;1640131200;1640129400;1640127600;1640125800;1640141826.52479;1640140026.52479;1640138226.52479;1640136426.52479;1640134626.52479;1640132826.52479;1640131026.52479;1640129226.52479;1640127426.52479;1640125626.52479;1640123826.52479;1640122054.46986;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;1.5;26.68250497;26.78305658;26.79999924;26.86666616;26.93333308;27;26.94999981;27.1166664766667;27.29999924;27.3497247716667;27.39999962;27.499512355;27.6083332716667;27.5993134183333;27.3677142466667;27.323685965;27.5561192833333;27.2847414033333;27.1805019366667;27.1440556833333;26.77399381;26.5120573033333;27.334053675;27.7016518916667;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5
2021-12-22 06:00:00;2021-12-22 04:57:06.524789;-4,81096644004234e-16;26,70000076;27,7229655566667;1,58438077472548e-16;-1,41368398468937e-14;26,5;1640147400;1640145600;1640143800;1640142000;1640140200;1640138400;1640136600;1640134800;1640133000;1640131200;1640129400;1640127600;1640143626.52479;1640141826.52479;1640140026.52479;1640138226.52479;1640136426.52479;1640134626.52479;1640132826.52479;1640131026.52479;1640129226.52479;1640127426.52479;1640125626.52479;1640123826.52479;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;-4.81096644004234e-16;26.6663916883333;26.68250497;26.78305658;26.79999924;26.86666616;26.93333308;27;26.94999981;27.1166664766667;27.29999924;27.3497247716667;27.39999962;27.7300135283333;27.6083332716667;27.5993134183333;27.3677142466667;27.323685965;27.5561192833333;27.2847414033333;27.1805019366667;27.1440556833333;26.77399381;26.5120573033333;27.334053675;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;1.58438077472548e-16;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;-1.41368398468937e-14;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5;26.5
